6245	Big-Tusked Mammoth
6246	Kangaroo Champ
6247	Hyena
6248	Blade Rabbit
6249	Mecha-Dog Marron
6250	Blast Magician
6251	Gearfried the Swordmaster
6252	Armed Samurai - Ben Kei
6253	Shadowslayer
6254	Golem Sentry
6255	Abare Ushioni
6256	The Light - Hex-Sealed Fusion
6257	The Dark - Hex-Sealed Fusion
6258	The Earth - Hex-Sealed Fusion
6259	Whirlwind Prodigy
6260	Flame Ruler
6261	Firebird
6262	Rescue Cat
6263	Brain Jacker
6264	Gatling Dragon
6265	King Dragun
6266	A Feather of the Phoenix
6267	Poison Fangs
6268	Swords of Concealing Light
6269	Spiral Spear Strike
6270	Release Restraint
6271	Centrifugal Field
6272	Fulfillment of the Contract
6273	Re-Fusion
6274	The Big March of Animals
6275	Cross Counter
6276	Pole Position
6277	Penalty Game!
6278	Threatening Roar
6279	Phoenix Wing Wind Blast
6280	Good Goblin Housekeeping
6281	Beast Soul Swap
6282	Assault on GHQ
6283	D.D. Dynamite
6284	Deck Devastation Virus
6285	Elemental Burst
6286	Forced Ceasefire
6287	Vampire's Curse
6288	Union Attack
6289	Blood Sucker
6291	Overpowering Eye
6292	Red-Eyes Darkness Dragon
6293	Vampire Genesis
6298	Kaibaman
6302	Machina Soldier
6303	Machina Defender
6304	Machina Sniper
6307	Commander Covington
6308	Machina Force
6310	Elemental HERO Avian
6311	Elemental HERO Burstinatrix
6312	Elemental HERO Clayman
6313	Elemental HERO Sparkman
6314	Winged Kuriboh
6315	Ancient Gear Golem
6316	Ancient Gear Beast
6317	Ancient Gear Soldier
6318	Millennium Scorpion
6319	Ultimate Insect LV7
6320	Lost Guardian
6321	Hieracosphinx
6322	Criosphinx
6323	Moai Interceptor Cannons
6324	Megarock Dragon
6325	Dummy Golem
6326	Grave Ohja
6327	Mine Golem
6328	Monk Fighter
6329	Master Monk
6330	Guardian Statue
6331	Medusa Worm
6332	D.D. Survivor
6333	Mid Shield Gardna
6334	White Ninja
6335	Aussa the Earth Charmer
6336	Eria the Water Charmer
6337	Hiita the Fire Charmer
6338	Wynn the Wind Charmer
6339	Batteryman AA
6340	Des Wombat
6341	King of the Skull Servants
6342	Reshef the Dark Being
6343	Elemental Mistress Doriado
6344	Elemental HERO Flame Wingman
6345	Elemental HERO Thunder Giant
6346	Gift of the Martyr
6347	Double Attack
6348	Battery Charger
6349	Kaminote Blow
6350	Doriado's Blessing
6351	Final Ritual of the Ancients
6352	Legendary Black Belt
6353	Nitro Unit
6354	Shifting Shadows
6355	Impenetrable Formation
6356	Hero Signal
6357	Pikeru's Second Sight
6358	Minefield Eruption
6359	Kozaky's Self-Destruct Button
6360	Mispolymerization
6361	Level Conversion Lab
6362	Rock Bombardment
6363	Grave Lure
6364	Token Feastevil
6365	Spell-Stopping Statute
6366	Royal Surrender
6367	Lone Wolf
6368	Infernal Flame Emperor
6373	Mutant Mindmaster
6374	Divine Knight Ishzark
6376	Ocean Dragon Lord - Neo-Daedalus
6380	Green Baboon, Defender of the Forest
6383	Cycroid
6384	Patroid
6385	Gyroid
6386	Steamroid
6387	Drillroid
6388	UFOroid
6389	Jetroid
6390	Cyber Dragon
6391	Wroughtweiler
6392	Dark Catapulter
6393	Elemental HERO Bubbleman
6394	Steam Gyroid
6395	UFOroid Fighter
6396	Cyber Twin Dragon
6397	Cyber End Dragon
6398	Power Bond
6399	Skyscraper
6400	Summoner Monk
6405	The Wicked Dreadroot
6406	Winged Kuriboh LV10
6407	Transcendent Wings
6408	Bubble Shuffle
6409	Spark Blaster
6410	Van'Dalgyon the Dark Dragon Lord
6411	Soitsu
6412	Mad Lobster
6413	Jerry Beans Man
6414	Cybernetic Magician
6415	Cybernetic Cyclopean
6416	Mechanical Hound
6417	Cyber Archfiend
6418	Goblin Elite Attack Force
6419	B.E.S. Crystal Core
6420	Giant Kozaky
6421	Indomitable Fighter Lei Lei
6422	Protective Soul Ailin
6423	Doitsu
6424	Des Frog
6425	T.A.D.P.O.L.E.
6426	Poison Draw Frog
6427	Tyranno Infinity
6428	Batteryman C
6429	Ebon Magician Curran
6430	D.D.M. - Different Dimension Master
6431	Fusion Recovery
6432	Miracle Fusion
6433	Dragon's Mirror
6434	System Down
6435	Des Croaking
6436	Pot of Generosity
6437	Shien's Spy
6438	Fire Darts
6439	Spiritual Earth Art - Kurogane
6440	Spiritual Water Art - Aoi
6441	Spiritual Fire Art - Kurenai
6442	Spiritual Wind Art - Miyabi
6443	A Rival Appears!
6444	Magical Explosion
6445	Rising Energy
6446	D.D. Trap Hole
6447	Conscription
6448	Dimension Wall
6449	Prepare to Strike Back
6450	The Selection
6453	Trap of Darkness
6454	Arcana Knight Joker
6456	Gilford the Legend
6457	Warrior Lady of the Wasteland
6458	Divine Sword - Phoenix Blade
6465	Dreadscythe Harvester
6467	Elemental HERO Shining Flare Wingman
6468	Level Modulation
6469	Ojamuscle
6470	Ojamagic
6471	V-Tiger Jet
6472	Blade Skater
6473	Reborn Zombie
6474	Chthonian Soldier
6475	W-Wing Catapult
6476	Infernal Incinerator
6477	Elemental HERO Bladedge
6478	Elemental HERO Wildheart
6479	Hydrogeddon
6480	Oxygeddon
6481	Water Dragon
6482	Etoile Cyber
6483	VW-Tiger Catapult
6484	VWXYZ-Dragon Catapult Cannon
6485	Cyber Blader
6486	Elemental HERO Rampart Blaster
6487	Elemental HERO Tempest
6488	Elemental HERO Wildedge
6489	Chthonian Alliance
6491	Feather Shot
6492	Bonding - H2O
6493	Chthonian Polymer
6494	Chthonian Blast
6495	Hero Barrier
6496	Feather Wind
6497	Zure, Knight of Dark World
6498	B.E.S. Tetran
6499	Nanobreaker
6500	Rapid-Fire Magician
6501	Beiige, Vanguard of Dark World
6502	Broww, Huntsman of Dark World
6503	Brron, Mad King of Dark World
6504	Sillva, Warlord of Dark World
6505	Goldd, Wu-Lord of Dark World
6506	Scarr, Scout of Dark World
6507	Familiar-Possessed - Aussa
6508	Familiar-Possessed - Eria
6509	Familiar-Possessed - Hiita
6510	Familiar-Possessed - Wynn
6511	Pot of Avarice
6512	Dark World Lightning
6513	Branch!
6514	Boss Rush
6515	Gateway to Dark World
6516	The Forces of Darkness
6517	Dark Deal
6518	Simultaneous Loss
6519	Weed Out
6520	The League of Uniform Nomenclature
6521	Roll Out!
6522	Non-Fusion Area
6523	Level Limit - Area A
6524	Armed Changer
6525	Tualatin
6527	Elemental HERO Necroshade
6528	Hero Ring
6529	Elemental HERO Mudballman
6530	Dark Eradicator Warlock
6531	Mythical Beast Cerberus
6532	Magical Blast
6535	Elemental HERO Steam Healer
6536	Burst Return
6537	Bubble Blaster
6538	Bubble Illusion
6539	Clay Charge
6540	Armed Dragon LV10
6541	Magical Mallet
6542	Inferno Reckless Summon
6543	Ring of Defense
6544	The Grave of Enkindling
6545	Lancer Dragonute
6546	Mist Body
6547	Axe Dragonute
6550	White-Horned Dragon
6555	Dark Red Enchanter
6558	Gorz the Emissary of Darkness
6563	Uria, Lord of Searing Flames
6564	Hamon, Lord of Striking Thunder
6565	Raviel, Lord of Phantasms
6566	Elemental HERO Neo Bubbleman
6567	Hero Kid
6568	Cyber Barrier Dragon
6569	Cyber Laser Dragon
6570	Ancient Gear
6571	Hero Heart
6572	Magnet Circle LV2
6573	Ancient Gear Factory
6574	Ancient Gear Drill
6575	Phantasmal Martyrs
6576	Cyclone Boomerang
6577	Photon Generator Unit
6578	Ancient Gear Castle
6579	Super Junior Confrontation
6580	Miracle Kids
6581	Attack Reflector Unit
6582	Damage Condenser
6583	Treasure Map
6584	Hero Spirit
6587	Ancient Gear Cannon
6588	Proto-Cyber Dragon
6589	Adhesive Explosive
6590	Machine King Prototype
6591	B.E.S. Covered Core
6592	D.D. Guide
6593	Chain Thrasher
6594	Disciple of the Forbidden Spell
6595	Tenkabito Shien
6596	Parasitic Ticky
6597	Gokipon
6598	Silent Insect
6599	Chainsaw Insect
6600	Anteatereatingant
6601	Saber Beetle
6602	Doom Dozer
6603	Treeborn Frog
6604	Beelze Frog
6605	Princess Pikeru
6606	Princess Curran
6607	Memory Crusher
6608	Malice Ascendant
6609	Grass Phantom
6610	Sand Moth
6611	Divine Dragon - Excelion
6612	Ruin, Queen of Oblivion
6613	Demise, King of Armageddon
6614	D.3.S. Frog
6615	Symbol of Heritage
6616	Trial of the Princesses
6617	End of the World
6618	Samsara
6619	Karma Cut
6620	Next to be Lost
6621	Generation Shift
6622	Full Salvo
6623	Success Probability 0%
6624	Option Hunter
6625	Goblin Out of the Frying Pan
6626	Malfunction
6636	The Flute of Summoning Kuriboh
6639	Elemental HERO Electrum
6640	Exxod, Master of The Guard
6641	Great Spirit
6642	Canyon
6643	Elemental HERO Wild Wingman
6644	Elemental HERO Necroid Shaman
6645	Golden Homunculus
6646	Helios - The Primordial Sun
6647	Helios Duo Megistus
6648	Helios Trice Megistus
6653	Elemental HERO Neos
6654	Dandylion
6655	Elemental HERO Phoenix Enforcer
6656	Elemental HERO Shining Phoenix Enforcer
6657	Elemental HERO Mariner
6658	Destiny HERO - Doom Lord
6659	Destiny HERO - Captain Tenacious
6660	Destiny HERO - Diamond Dude
6661	Destiny HERO - Dreadmaster
6662	Cyber Kirin
6663	Cyber Phoenix
6664	Cyber Tutu
6665	Cyber Gymnast
6666	Cyber Prima
6667	Guard Penalty
6668	Clock Tower Prison
6669	Misfortune
6670	Grand Convergence
6671	H - Heated Heart
6672	E - Emergency Call
6673	R - Righteous Justice
6674	O - Oversoul
6675	Hero Flash!!
6676	Elemental Recharge
6677	Destruction of Destiny
6678	D - Time
6679	Destiny Signal
6680	D - Shield
6681	Elemental Absorber
6682	Macro Cosmos
6683	Searchlightman
6684	Victory Viper XX03
6685	Super-Electromagnetic Voltech Dragon
6686	Harpie's Pet Baby Dragon
6687	Majestic Mech - Senku
6688	Majestic Mech - Ohka
6689	Majestic Mech - Goryu
6690	Bountiful Artemis
6691	Royal Knight
6692	Herald of Purple Light
6693	Herald of Green Light
6694	Layard the Liberator
6695	Banisher of the Radiance
6696	Voltanis the Adjudicator
6697	Guard Dog
6698	Whirlwind Weasel
6699	Avalanching Aussa
6700	Raging Eria
6701	Blazing Hiita
6702	Storming Wynn
6703	Batteryman D
6704	Swift Birdman Joe
6705	Celestial Transformation
6706	Power Capsule
6707	Dimensional Fissure
6708	Life Equalizer
6709	Icarus Attack
6710	Miraculous Descent
6711	Synthetic Seraphim
6712	Forced Back
6720	Simorgh, Bird of Divinity
6721	Sonic Shooter
6722	Hysteric Party
6723	Puppet King
6727	Cyber Dinosaur
6728	Elemental HERO Woodsman
6731	Elemental HERO Terra Firma
6733	Elemental HERO Ocean
6734	Chimeratech Overdragon
6735	Expressroid
6736	Ambulanceroid
6737	Cyber Summon Blaster
6738	Submarineroid
6739	Super Vehicroid Jumbo Drill
6741	Stealthroid
6742	Decoyroid
6743	Truckroid
6744	Ambulance Rescueroid
6745	Rescueroid
6746	No Entry!!
6747	Supercharge
6748	Vehicroid Connection Zone
6749	Wonder Garage
6752	Destiny HERO - Blade Master
6753	Destiny HERO - Dasher
6754	Destiny HERO - Double Dude
6755	Destiny HERO - Defender
6756	Destiny HERO - Fear Monger
6757	Destiny HERO - Dogma
6758	Dark City
6759	Mausoleum of the Emperor
6761	D - Chain
6762	D - Spirit
6763	Destiny Mirage
6764	Chrysalis Dolphin
6765	Elemental HERO Dark Neos
6766	Elemental HERO Aqua Neos
6767	Elemental HERO Flare Neos
6768	Neo-Spacian Aqua Dolphin
6769	Neo-Spacian Air Hummingbird
6770	Neo-Spacian Grand Mole
6771	Neo-Spacian Glow Moss
6772	Neo-Spacian Dark Panther
6773	Neo-Spacian Flare Scarab
6774	Contact
6775	Neo Space
6776	Black Stego
6777	Ultimate Tyranno
6778	Rallis the Star Bird
6779	Fake Hero
6780	Common Soul
6781	Spell Calling
6782	Future Fusion
6783	Overload Fusion
6784	Elemental HERO Stratos
6785	HERO's Bond
6790	Dragonic Knight
6794	Zeta Reticulant
6796	Sabersaurus
6797	Miracle Jurassic Egg
6798	Black Ptera
6799	Babycerasaurus
6800	Alien Grey
6801	Alien Mars
6802	Alien Skull
6803	Alien Hunter
6804	Alien Warrior
6805	Alien Mother
6806	Cosmic Horror Gangi'el
6807	Flying Saucer Muusik'i
6808	Crop Circles
6809	The Paths of Destiny
6810	Orbital Bombardment
6811	Fossil Excavation
6812	Brainwashing Beam
6813	Royal Writ of Taxation
6814	Cyclone Blade
6815	Toy Magician
6816	Super Conductor Tyranno
6817	Hunting Instinct
6818	Survival Instinct
6819	Big Evolution Pill
6821	Light and Darkness Dragon
6822	Tail Swipe
6823	Jurassic World
6824	Volcanic Eruption
6825	Seismic Shockwave
6830	Cyberdark Horn
6831	Cyberdark Edge
6832	Cyberdark Keel
6833	Cyberdark Dragon
6835	Super Vehicroid - Stealth Union
6841	Ancient Gear Engineer
6842	Ancient Gear Tank
6843	Ancient Gear Explosive
6844	Ancient Gear Fist
6854	Cyber Ogre
6855	Cyber Esper
6856	Cyber Ogre 2
6858	Cyber Shadow Gardna
6859	Byroad Sacrifice
6860	Trojan Blast
6863	Elemental HERO Knospe
6865	Rose Bud
6866	Elemental HERO Poison Rose
6869	Greed Quasar
6870	Allure Queen LV3
6871	Allure Queen LV5
6872	Allure Queen LV7
6876	Dark Lucius LV4
6877	Dark Lucius LV6
6878	Dark Lucius LV8
6879	Snipe Hunter
6880	Blast Asmodian
6881	Vanity's Fiend
6882	Barrier Statue of the Abyss
6883	Barrier Statue of the Torrent
6884	Barrier Statue of the Inferno
6885	Barrier Statue of the Stormwinds
6886	Barrier Statue of the Drought
6887	Barrier Statue of the Heavens
6888	Vanity's Ruler
6889	Iris, the Earth Mother
6890	Lightning Punisher
6891	Queen's Bodyguard
6892	Combo Fighter
6893	Combo Master
6894	Man Beast of Ares
6895	Rampaging Rhynos
6896	Storm Shooter
6897	Alien Infiltrator
6898	Corruption Cell "A"
6899	Flash of the Forbidden Spell
6900	Ritual Foregone
6901	Instant Fusion
6902	Counter Cleaner
6903	Linear Accelerator Cannon
6904	Chain Strike
6905	Miraculous Rebirth
6906	Mystical Wind Typhoon
6907	Level Down!?
6908	Degenerate Circuit
6909	Senet Switch
6910	Blasting Fuse
6911	Straight Flush
6912	Justi-Break
6913	Dimensional Inversion
6914	Chain Healing
6915	Chain Detonation
6916	Accumulated Fortune
6917	Vanity's Call
6918	Black Horn of Heaven
6920	Goka, the Pyre of Malice
6922	Terra Firma Gravity
6927	Elemental HERO Heat
6928	Cold Enchanter
6932	Ancient Gear Gadjiltron Dragon
6933	Ancient Gear Gadjiltron Chimera
6934	Boot-Up Soldier - Dread Dynamo
6935	Ancient Gear Workshop
6936	Stray Asmodian
6937	Abaki
6938	Flame Ogre
6939	Card Trooper
6940	Light Laser
6941	Burial from a Different Dimension
6942	Edge Hammer
6943	Kid Guard
6944	Infernal Dragon
6945	Ruthless Denial
6946	Return Soul
6947	Damage Polarizer
6948	Fusion Guard
6949	Destiny HERO - Malicious
6950	Destiny Draw
6951	Over Destiny
6952	D - Counter
6953	Eternal Dread
6954	Phantom Beast Cross-Wing
6955	Phantom Beast Wild-Horn
6956	Phantom Beast Thunder-Pegasus
6957	Phantom Beast Rock-Lizard
6960	Gene-Warped Warwolf
6961	Frostosaurus
6962	Spiral Serpent
6963	The Six Samurai - Yariza
6964	The Six Samurai - Zanji
6965	The Six Samurai - Nisashi
6966	The Six Samurai - Yaichi
6967	The Six Samurai - Kamon
6968	The Six Samurai - Irou
6969	Great Shogun Shien
6970	Shien's Footsoldier
6971	Sage of Silence
6972	Sage of Stillness
6973	Reign-Beaux, Overlord of Dark World
6974	Kahkki, Guerilla of Dark World
6975	Gren, Tactician of Dark World
6976	Fusion Devourer
6977	Electric Virus
6978	Puppet Plant
6979	Marionette Mite
6980	D.D. Crow
6981	Raging Earth
6982	Silent Abyss
6983	Firestorm Prominence
6984	Destruction Cyclone
6985	Umbral Soul
6986	Radiant Spirit
6987	Alien Psychic
6988	Elemental HERO Glow Neos
6989	Elemental HERO Air Neos
6990	Elemental HERO Grand Neos
6991	Lycanthrope
6992	Cú Chulainn the Awakened
6993	Neos Force
6994	"A" Cell Scatter Burst
6995	Ancient Rules
6996	Advanced Ritual Art
6997	Synthesis Spell
6998	Emblem of the Awakening
6999	Twister
7000	Legendary Ebon Steed
7001	Card Trader
7002	Dark World Dealings
7003	Shien's Castle of Mist
7004	Skyscraper 2 - Hero City
7005	Change of Hero - Reflector Ray
7006	Hero Medal
7007	Return of the Six Samurai
7008	Eliminating the League
7009	Flashbang
7010	The Transmigration Prophecy
7011	Anti-Fusion Device
7012	Ritual Sealing
7013	Birthright
7014	Swift Samurai Storm!
7015	Cloak and Dagger
7016	Pulling the Rug
7017	Blizzard Dragon
7018	Metal Shooter
7019	Des Mosquito
7024	Elemental HERO Lady Heat
7025	Ice Master
7026	Elemental HERO Inferno
7035	Angel O7
7038	Hunter Owl
7039	Masked Chopper
7046	Neo-Parshath, the Sky Paladin
7047	Meltiel, Sage of the Sky
7048	Harvest Angel of Wisdom
7049	Freya, Spirit of Victory
7050	Nova Summoner
7051	Radiant Jeral
7052	Gellenduo
7053	Aegis of Gaia
7056	Carrierroid
7057	Armoroid
7058	Elemental HERO Voltic
7064	Mosaic Manticore
7068	Belial - Marquis of Darkness
7071	Crystal Beast Amethyst Cat
7072	Crystal Beast Amber Mammoth
7073	Crystal Beacon
7074	Crystal Beast Ruby Carbuncle
7075	Crystal Beast Emerald Tortoise
7076	Crystal Beast Topaz Tiger
7077	Crystal Beast Cobalt Eagle
7078	Crystal Beast Sapphire Pegasus
7079	Ancient City - Rainbow Ruins
7080	Rare Value
7081	Last Resort
7082	Volcanic Shell
7083	Volcanic Scattershot
7084	Triggered Summon
7085	Volcanic Doomfire
7086	Blaze Accelerator
7087	Soul of Fire
7088	Tri-Blaze Accelerator
7089	Wild Fire
7090	Firewall
7091	The Wicked Avatar
7092	The Wicked Eraser
7093	Spell Striker
7094	Exploder Dragon
7095	Destiny HERO - Disk Commander
7096	Destiny HERO - Plasma
7102	Volcanic Blaster
7103	Volcanic Slicer
7104	Volcanic Hammerer
7105	Elemental HERO Captain Gold
7106	Gravekeeper's Commandant
7107	Warrior of Atlantis
7108	Destroyersaurus
7109	Zeradias, Herald of Heaven
7110	Archfiend General
7111	Harpie Queen
7112	Sky Scourge Enrise
7113	Sky Scourge Norleras
7114	Sky Scourge Invicil
7115	Goe Goe the Gallant Ninja
7116	Mei-Kou, Master of Barriers
7117	Raiza the Storm Monarch
7118	Seismic Crasher
7119	Dweller in the Depths
7120	Magna-Slash Dragon
7121	Gravi-Crush Dragon
7122	Crystal Blessing
7123	Crystal Abundance
7124	Crystal Promise
7125	Lucky Iron Axe
7126	Tornado
7127	Field Barrier
7128	"A" Cell Breeding Device
7129	Otherworld - The "A" Zone
7130	Crystal Raigeki
7131	Volcanic Recharge
7132	Terrible Deal
7133	Breakthrough!
7134	Backs to the Wall
7135	Introduction to Gallantry
7136	Secrets of the Gallant
7137	Radiant Mirror Force
7138	Hard-sellin' Goblin
7139	Hard-sellin' Zombie
7140	Mass Hypnosis
7141	Gem Flash Energy
7142	Voltic Kong
7143	Botanical Lion
7144	Gravity Behemoth
7145	Grandmaster of the Six Samurai
7146	Diabolos, King of the Abyss
7147	Lich Lord, King of the Underworld
7148	Prometheus, King of the Shadows
7149	Mist Archfiend
7150	Plague Wolf
7151	Recurring Nightmare
7152	Sword of Dark Rites
7153	Eradicator Epidemic Virus
7154	Cocoon Party
7155	Chrysalis Chicky
7156	Chrysalis Pantail
7157	Chrysalis Pinny
7158	Cocoon Veil
7159	Convert Contact
7160	Hero Counterattack
7161	Fifth Hope
7162	NEX
7163	Reverse of Neos
7164	Venom Swamp
7165	Snake Whistle
7166	Snake Rain
7167	Damage = Reptile
7168	Snake Deity's Command
7169	Rise of the Snake Deity
7170	Mirror Gate
7171	Rainbow Dragon
7172	Chrysalis Larva
7173	Chrysalis Mole
7174	Neo-Spacian Marine Dolphin
7175	Elemental HERO Marine Neos
7176	Elemental HERO Darkbright
7177	Elemental HERO Magma Neos
7178	Necro Gardna
7179	Ojama Knight
7180	Venom Snake
7181	Venom Boa
7182	Venom Serpent
7183	Vennominon the King of Poisonous Snakes
7184	Vennominaga the Deity of Poisonous Snakes
7187	A Hero Lives
7188	Ritual Raven
7189	Venom Shot
7190	Alien Shocktrooper
7191	Volcanic Rat
7192	Renge, Gatekeeper of Dark World
7193	Hunter Dragon
7194	Venom Cobra
7195	Elemental HERO Neos Alius
7196	Chthonian Emperor Dragon
7197	Aquarian Alessa
7198	Lucky Pied Piper
7199	Grasschopper
7200	Goggle Golem
7201	Dawnbreak Gardna
7202	Doom Shaman
7203	King Pyron
7204	Shadow Delver
7205	Flint Lock
7206	Gravitic Orb
7207	Phantom Cricket
7208	Crystal Seer
7209	Neo Space Pathfinder
7210	Frost and Flame Dragon
7211	Desert Twister
7212	Razor Lizard
7213	Light Effigy
7214	Dark Effigy
7215	Zombie Master
7216	Cocoon Rebirth
7217	Cyberdark Impact!
7218	Flint Missile
7219	Double Summon
7220	Summoner's Art
7221	Creature Seizure
7222	Phalanx Pike
7223	Symbols of Duty
7224	Amulet of Ambition
7225	Broken Bamboo Sword
7226	Ambush Fangs
7227	Venom Burn
7228	Common Charity
7229	Destructive Draw
7230	Shield Spear
7231	Strike Slash
7232	Spell Reclamation
7233	Trap Reclamation
7234	Gift Card
7235	The Gift of Greed
7236	Counter Counter
7243	Volcanic Rocket
7244	Felgrand Dragon
7245	Darkblaze Dragon
7246	Herald of Creation
7247	Decoy Dragon
7248	Trade-In
7251	The Big Saturn
7252	Elemental HERO Plasma Vice
7254	Over Limit
7255	Contact Out
7256	Swing of Memories
7257	Evil HERO Inferno Wing
7258	Evil HERO Malicious Edge
7259	Evil HERO Infernal Gainer
7260	Evil HERO Lightning Golem
7261	Evil HERO Dark Gaia
7262	Dark Fusion
7264	Cloudian - Eye of the Typhoon
7265	Cloudian - Ghost Fog
7266	Cloudian - Nimbusman
7267	Cloudian - Sheep Cloud
7268	Cloudian - Poison Cloud
7269	Diamond-Dust Cyclone
7270	Summon Cloud
7271	Lucky Cloud
7272	Natural Disaster
7273	Rain Storm
7275	Elemental HERO Chaos Neos
7276	Chamberlain of the Six Samurai
7277	Cloudian - Smoke Ball
7278	Cloudian - Acid Cloud
7279	Cloudian - Cirrostratus
7280	Cloudian - Altus
7281	Cloudian - Turbulence
7282	Gladiator Beast Alexander
7283	Gladiator Beast Spartacus
7284	Gladiator Beast Murmillo
7285	Gladiator Beast Bestiari
7286	Gladiator Beast Laquari
7287	Gladiator Beast Hoplomus
7288	Gladiator Beast Dimacari
7289	Gladiator Beast Secutor
7290	Test Ape
7291	Witch Doctor of Sparta
7292	Infinity Dark
7293	Magical Reflect Slime
7294	Ancient Gear Knight
7295	Goblin Black Ops
7296	Gambler of Legend
7297	Enishi, Shien's Chancellor
7298	Spirit of the Six Samurai
7299	Alien Telepath
7300	Alien Hypno
7301	Superalloy Beast Raptinus
7302	Gladiator Beast Gaiodiaz
7303	Gladiator Beast Heraklinos
7304	Fog Control
7305	Cloudian Squall
7306	Super Double Summon
7307	Colosseum - Cage of the Gladiator Beasts
7308	Gladiator Beast's Battle Halberd
7309	Gladiator Beast's Battle Gladius
7310	Gladiator Beast's Battle Manica
7311	Gladiator Beast's Respite
7312	Gladiator's Return
7313	Soul Devouring Bamboo Sword
7314	Cunning of the Six Samurai
7315	"A" Cell Incubator
7316	Updraft
7317	Release from Stone
7318	Light-Imprisoning Mirror
7319	Shadow-Imprisoning Mirror
7320	Disarm
7321	Parry
7322	Swiftstrike Armor
7323	Double-Edged Sword Technique
7324	Energy-Absorbing Monolith
7325	Cell Explosion Virus
7326	Detonator Circle "A"
7327	Interdimensional Warp
7328	Foolish Revival
7329	An Unfortunate Report
7331	Fiendish Engine O
7332	Gemini Summoner
7333	Ocean's Keeper
7334	Thousand-Eyes Jellyfish
7335	Cranium Fish
7336	Abyssal Kingshark
7337	Mormolith
7338	Fossil Tusker
7339	Phantom Dragonray Bronto
7340	Il Blud
7341	Blazewing Butterfly
7342	Armityle the Chaos Phantom
7343	White Night Dragon
7344	Arcana Force EX - The Light Ruler
7345	Card Blocker
7346	Beast King Barbaros
7347	Splendid Venus
7348	Mad Reloader
7349	Dark Bribe
7350	Chaos Burst
7351	Phantom of Chaos
7352	Nurse Reficule the Fallen One
7353	Dark Cure
7354	Brutal Potion
7358	Shutendoji
7359	Mezuki
7365	Gladiator Beast Andal
7366	Atlantean Pikeman
7367	Earth Effigy
7368	Wind Effigy
7369	Gemini Lancer
7370	Imprisoned Queen Archfiend
7371	Dark End Dragon
7372	Light End Dragon
7376	Evil HERO Infernal Prodigy
7377	Armor Breaker
7378	Evil HERO Wild Cyclone
7379	Evil HERO Infernal Sniper
7380	Evil HERO Malicious Fiend
7381	Dark Calling
7382	Revoke Fusion
7383	Hero's Rule 2
7384	Phantom Skyblaster
7385	Grave Squirmer
7386	Grinder Golem
7387	Crystal Counter
7388	Crystal Pair
7389	Hand Destruction
7390	Crystal Release
7391	Crystal Tree
7392	Exodius the Ultimate Forbidden Lord
7397	Thunder King Rai-Oh
7398	Deep Diver
7399	Burden of the Mighty
7400	Dimensional Prison
7401	Vortex Trooper
7403	Chimeratech Fortress Dragon
7404	Fog King
7405	Fossil Dyna Pachycephalo
7406	Rainbow Dark Dragon
7407	Samsara Lotus
7408	Regenerating Rose
7409	Yubel
7410	Yubel - Terror Incarnate
7411	Yubel - The Ultimate Nightmare
7412	Armored Cybern
7413	Cyber Valley
7414	Cyber Ouroboros
7415	Volcanic Counter
7416	Destiny HERO - Dunker
7417	Destiny HERO - Departed
7418	Dark Horus
7419	The Dark Creator
7420	Dark Nephthys
7421	Dark Armed Dragon
7422	Dark Crusader
7423	Armageddon Knight
7424	Doomsday Horror
7425	Obsidian Dragon
7426	Shadowpriestess of Ohm
7427	Gigaplant
7428	Future Samurai
7429	Vengeful Shinobi
7430	The Immortal Bushi
7431	Field-Commander Rahz
7432	Gladiator Beast Darius
7433	Black Veloci
7434	Superancient Deepsea King Coelacanth
7435	Cannon Soldier MK-2
7436	The Calculator
7437	Sea Koala
7438	Blue Thunder T-45
7439	Magnetic Mosquito
7441	Neo-Spacian Twinkle Moss
7442	Elemental HERO Storm Neos
7443	Rainbow Neos
7444	Rainbow Veil
7445	Super Polymerization
7446	Vicious Claw
7447	Instant Neo Space
7448	Mirage Tube
7449	Spell Chronicle
7450	Dimension Explosion
7451	Cybernetic Zone
7452	The Beginning of the End
7453	Dark Eruption
7454	Fires of Doomsday
7455	Unleash Your Power!
7456	Chain Summoning
7457	Acidic Downpour
7458	Six Samurai United
7459	Gladiator Beast's Battle Archfiend Shield
7460	Gladiator Proving Ground
7461	Dark World Grimoire
7462	Rainbow Path
7463	Rainbow Life
7464	Sinister Seeds
7465	Hate Buster
7466	Chain Material
7467	Alchemy Cycle
7468	Cybernetic Hidden Technology
7469	Dark Spirit Art - Greed
7470	Dark Illusion
7471	Escape from the Dark Dimension
7472	Gemini Trap Hole
7473	Drastic Drop Off
7474	All-Out Attacks
7475	Double Tag Team
7476	Offering to the Snake Deity
7477	Cry Havoc!
7478	Transmigration Break
7479	Fine
7480	Gladiator Beast Octavius
7481	Gladiator Beast Torax
7482	Test Tiger
7483	Defensive Tactics
7484	Dragon Ice
7485	Tongue Twister
7486	Skreech
7487	Royal Firestorm Guards
7488	Veil of Darkness
7489	Security Orb
7490	Fire Trooper
7491	Elemental HERO Prisma
7492	Card Ejector
7493	Hidden Armory
7494	Assault Armor
7495	Evil Blast
7498	Ice Queen
7508	The Melody of Awakening Dragon
7514	Gaap the Divine Soldier
7516	Caius the Shadow Monarch
7517	Dimensional Alchemist
